"Star_number":"Star_name":"DISTANCE (LIGHTYEARS)":"TEMPERATURE":"Relative Mass":"radius":"Luminosity":"Star Type"
2548:"Timehri":395,6:4008:0,8:0,76:0,29:"K7V"
1552:"Macintosh":445,81:4104:0,6:0,9:0,49:"K5V"
613:"Coventry":339,78:3960:0,6:0,8:0,25:"K7V"
2264:"Schuyler":386,845:2637:0,3:0,17:0,03:"M1V"
1608:"Marielund":557,72:4169:0,6:0,81:0,6:"K2V"
3094:"The Swan's Eye":889,671:2486:0,4:0,12:0,02:"M6V"
882:"Fletcher":220,627:3314:0,2:0,18:0,07:"M1V"
1948:"Oriente":224,762:4280:0,8:0,71:0,29:"K3V"
600:"Coriscana":217,338:4038:0,5:0,95:0,2:"K0V"
248:"Baltar":608,476:3882:0,6:0,86:0,58:"K7V"
2010:"Perdido":460,796:2411:0,4:0,26:0,06:"M5V"
1438:"Labouchere":264,076:2486:0,4:0,59:0,02:"M2V"
472:"Carcassonne":380,813:NA:0,1:0,38:0,06:"M6V"
269:"Bass":415,671:2609:0,1:0,33:0,05:"M5V"
2400:"Stardawn":353,546:2829:0,2:0,36:0,03:"M1V"
1578:"Manapire":304,311:2500:0,4:0,31:0,05:"M8V"
315:"Beten Kaitos":201,724:2528:0,2:0,1:0,04:"M5V"
300:"Benet":269,224:2463:0,2:0,49:0,03:"M8V"
31:"Adherlwin":439,696:3284:0,4:0,58:0,03:"M2V"
62:"Alegro":453,517:4012:0,6:0,76:0,28:"K5V"
658:"Daniels":232,667:5592:1:1,08:0,86:"G2V"
2183:"Royal":226,948:5278:0,8:1,13:1,24:"G2V"
1207:"Ipswich":237,932:4659:0,5:0,92:0,47:"K2V"
521:"Chapultepec":419,233:2703:0,2:0,7:0,02:"M3V"
1376:"Kleinwelt":539,674:2464:0,1:0,34:0,02:"M8V"
2588:"Trondheim":411,701:4311:0,7:0,79:0,45:"K2V"
3008:"Visby":1098,304:2980:0,3:0,62:0,08:"M2V"
249:"Bamburgh":622,487:2906:0,3:0,59:0,04:"M5V"
2966:"Tokasha":1731,797:2657:0,3:0,18:0,05:"M4V"
498:"Cayuga":585,275:4558:0,7:0,75:0,53:"K3V"
2778:"Wright":292,038:3070:0,3:0,52:0,08:"M2V"
899:"Frazer":357,633:2463:NA:0,22:0,01:"M5V"
2622:"Ulubis":607,488:NA:0,2:0,28:0,05:"M3V"
2723:"Warrumbungle":275,376:5380:0,8:0,97:1,3:"G4V"
2546:"Timbiqui":338,95:2738:0,4:0,31:0,06:"M6V"
2218:"Saltillo":321,509:4216:0,7:0,93:0,2:"K1V"
361:"Bondurant":169,039:2508:0,2:0,44:0,06:"M1V"
460:"Candiear":466,233:3742:0,6:0,75:0,52:"K3V"
2792:"Yanchep":316,753:2688:NA:NA:0,02:"M4V"
490:"Casere":352,437:2567:0,3:0,5:0,02:"M2V"
2164:"Rochester":226,969:2751:0,3:0,1:0,06:"M5V"
314:"Betelgeuse":306,955:2433:0,3:0,33:0,07:"M3V"
2202:"Sadachbia":88,221:2715:0,2:0,61:0,02:"M3V"
1753:"Moore":64,313:3070:0,2:0,61:0,03:"M2V"
2486:"Tantara":272,425:5783:0,9:1,02:1,43:"G2V"
2464:"Taga":225,653:2449:0,4:0,46:0,01:"M6V"
462:"Canopus":421,522:3127:0,3:0,42:0,02:"M2V"
1660:"Meilen":227,712:3811:0,7:0,79:0,55:"K2V"
2779:"Wrociaw":320,163:5418:NA:0,98:0,93:"G2V"
202:"Atreus":251,654:4026:0,8:0,94:0,57:"K5V"
2653:"Valois":612,48:3088:0,3:0,17:0,02:"M2V"
2835:"Zetang":725,84:3844:0,5:0,86:0,56:"K5V"
292:"Bell":151,397:2553:0,4:0,4:0,03:"M4V"
2327:"Sian":229,773:2758:0,3:NA:0,08:"M3V"
2706:"Vulcan":327,355:2808:NA:0,55:0,03:"M4V"
1227:"Jacobabad":496,67:5356:0,9:1:1,44:"G4V"
2079:"Pula":354,679:4779:0,5:0,84:0,56:"K0V"
2627:"Umka":384,004:3137:0,3:0,47:0,08:"M3V"
939:"Garstedt":402,291:3919:0,7:0,76:0,28:"K7V"
3015:"Valerius":478,527:3451:0,2:0,22:0,05:"M1V"
2529:"Thermopolis":223,109:5296:0,9:0,98:0,99:"G5V"
2722:"Warren":443,414:2711:0,4:0,49:0,06:"M3V"
2614:"Ueda":208,408:2788:0,2:0,31:0,07:"M3V"
2889:"Celano":582,257:2765:0,3:0,2:0,05:"M2V"
2982:"Antwerp":1098,107:2827:0,4:0,23:0,02:"M4V"
1161:"Hyalite":444,651:3346:0,4:0,31:0,07:"M1V"
7:"Abejorral":325,319:2841:0,2:0,42:0,08:"M4V"
1575:"Maldonado":384,806:2535:0,4:0,36:0,07:"M1V"
2337:"Silkeborg":259,715:3884:0,7:0,91:0,16:"K2V"
919:"Galax":309,773:2959:0,2:0,54:0,08:"M2V"
2617:"Ukunela":295,225:3747:0,7:0,76:0,14:"K2V"
1913:"Nusakan":55,526:3254:0,2:0,58:0,05:"M2V"
1103:"Hè-shì":359,722:2410:0,2:0,35:0,03:"M0V"
274:"Batavia":208,581:NA:0,4:0,11:0,05:"M3V"
2921:"Santander":487,349:2518:0,3:0,52:0,06:"M3V"
934:"Gangtok":491,293:NA:0,2:0,27:0,07:"M2V"
1060:"Harrow's Sun":271,312:2523:0,2:0,4:0,02:"M6V"
1671:"Memphis":579,783:2612:0,3:NA:0,04:"M5V"
2871:"Marius's Tears":589,468:2492:0,4:0,52:0,06:"M4V"
920:"Galedon":374,782:2480:0,3:0,61:0,07:"M7V"
2012:"Périgueux":352,384:2587:0,1:0,43:0,07:"M2V"
2743:"Weldon":439,52:2730:0,2:0,56:0,03:"M2V"
757:"Dustball":285,97:2512:0,3:0,12:0,04:"M6V"
2945:"Hector":1776,214:5327:0,8:1,14:0,84:"G3V"
1265:"Joyz":468,364:3855:0,7:NA:0,12:"K5V"
623:"Crichton":631,382:3701:0,6:0,78:0,41:"K1V"
415:"Budingen":415,219:3986:0,7:NA:0,22:"K5V"
357:"Bogerth":265,277:2570:0,2:0,66:0,04:"M5V"
494:"Cate's Hold":476,77:3079:0,4:0,34:0,02:"M3V"
1821:"New Capetown":362,678:5157:0,6:0,89:0,47:"K0V"
175:"Arlanda":484,991:3983:0,7:0,86:0,33:"K5V"
811:"Eom":192,634:3221:0,1:0,44:0,03:"M2V"
2852:"Zwenkau":233,922:2563:0,1:0,22:0,06:"M6V"
28:"Adelson":532,641:NA:0,4:0,62:0,04:"M5V"
38:"Agador":86,825:4164:0,6:0,75:0,5:"K6V"
1023:"Gustrell":471,382:2858:0,1:0,17:0,06:"M0V"
2313:"Shinonoi":96,401:NA:NA:0,07:0,02:"M3V"
2143:"Rentz":578,851:3324:0,3:0,55:0,02:"M2V"
2508:"Tegaldanas":417,701:3073:0,3:0,17:0,06:"M2V"
2830:"Zefri":545,24:2763:0,4:0,16:0,04:"M5V"
2646:"Valdives":384,506:2669:0,1:NA:0,06:"M3V"
921:"Galisteo":363,119:3027:0,2:0,15:0,04:"M1V"
1012:"Grumium":186,911:5468:0,9:1,14:0,76:"G5V"
1805:"Neerabup":475,797:3942:0,7:0,89:0,34:"K5V"
2460:"Szepes":240,706:3932:0,6:0,79:0,45:"K7V"
1253:"Jilin":115,103:2902:0,2:0,39:0,06:"M5V"
929:"Gambier":386,476:2641:0,1:0,5:0,03:"M5V"
186:"As Samik":450,026:2629:0,1:0,39:0,08:"M3V"
678:"Delacambre":539,73:2523:0,1:0,52:0,07:"M2V"
1752:"Monywa":438,588:2899:0,1:NA:0,02:"M3V"
155:"Apolakkia":359,733:5527:0,9:0,96:1,39:"G4V"
2286:"Seven Lands":526,169:4070:0,7:0,93:0,33:"K5V"
1477:"Lengkong":352,498:2839:0,3:0,56:0,03:"M4V"
2186:"Rubigen":219,982:4339:0,6:0,87:0,18:"K5V"
1863:"Newtown Square":454,59:3835:0,8:0,83:0,2:"K2V"
2749:"Westfield":259,004:NA:0,2:0,45:0,05:"M2V"
1783:"Mytilene":203,092:3418:0,2:0,21:0,02:"M1V"
1320:"Keihoku":373,707:4322:0,7:0,84:0,55:"K5V"
2621:"Ulsan":336,939:5119:0,7:0,73:0,12:"K0V"
3137:"Mandalas":448,793:2785:0,2:0,52:0,04:"M4V"
1610:"Maripa":781,308:3190:0,1:0,58:0,08:"M3V"
2144:"Repulse":397,433:3298:0,2:0,33:0,01:"M0V"
105:"Altona":508,068:3877:0,6:0,78:0,44:"K6V"
2873:"New St. Andrews":524,267:3014:NA:0,1:0,03:"M2V"
656:"Danais":153,487:2416:0,2:0,61:0,02:"M3V"
2173:"Rondon":727,218:2832:0,4:0,2:0,01:"M5V"
2356:"Skye":76,743:4676:0,7:0,83:0,3:"K0V"
1756:"Morgan's Holdfast":699,702:NA:0,8:0,75:0,46:"K2V"
1292:"Kansu":90,314:3829:0,6:0,74:0,34:"K0V"
1895:"Northwind":34,24:3917:0,6:0,8:0,18:"K2V"
1551:"Machida":402,127:2977:0,1:0,65:0,03:"M2V"
469:"Capricorn":205,947:2816:NA:0,31:0,05:"M5V"
225:"Axton":170,277:2841:0,3:0,3:0,02:"M3V"
1763:"Morthac":475,834:2771:0,2:0,62:0,01:"M6V"
1145:"Hsien":54,63:2708:0,2:0,35:0,06:"M0V"
2438:"Sunchon":344,672:3182:0,4:0,57:0,02:"M3V"
1487:"Lhasa":188,792:2478:0,4:0,36:0,05:"M5V"
217:"Avawatz":167,53:3002:0,1:0,44:0,02:"M3V"
1989:"Parma":363,588:2965:0,2:0,17:0,02:"M5V"
1076:"Hechnar":31,041:NA:0,1:0,59:0,07:"M2V"
1341:"Khi":245,709:2443:0,2:0,38:0,02:"M4V"
444:"Callisto":199,615:3323:0,1:0,22:0,06:"M1V"
216:"Autumn Wind":188,951:NA:0,4:0,47:0,06:"M5V"
1287:"Kanata":322,531:2791:0,4:0,65:0,04:"M3V"
971:"Gniezno":129,436:4524:0,7:0,73:0,46:"K3V"
3131:"Carcri":710,395:NA:0,6:NA:0,47:"K2V"
1946:"Orestes":169,614:2776:0,4:0,35:0,03:"M4V"
1408:"Koury":645,822:3166:0,3:0,43:0,04:"M2V"
365:"Boondock":591,287:4304:0,8:0,85:0,57:"K5V"
561:"Circinus":394,259:2507:NA:0,4:0,02:"M3V"
1063:"Harvest":380,381:5468:1:0,98:0,78:"G2V"
1622:"Masterton":471,527:4911:0,6:0,91:0,12:"K0V"
897:"Franklin":250,969:3896:0,5:0,7:0,54:"K7V"
573:"Coldbrook":440,369:2637:0,3:0,19:0,07:"M3V"
2083:"Qalzi":465,835:2496:0,3:0,17:0,06:"M3V"
2656:"Vanern":212,742:3058:0,2:0,58:0,04:"M2V"
1339:"Keytesville":376,33:2630:0,2:0,56:0,03:"M2V"
2932:"Dagda":1609,301:2701:0,1:0,51:0,03:"M2V"
1193:"Incukalns":292,906:4269:0,7:0,91:0,09:"K3V"
884:"Flintoft":384,391:NA:0,5:0,87:0,57:"K2V"
627:"Crossing":257,684:2547:0,4:0,15:0,04:"M5V"
3053:"Interstellar Expeditions Base #14":1535,02:3920:0,7:0,81:0,23:"K2V"
2819:"Zaprudy":333,228:3309:0,4:0,48:0,04:"M1V"
3125:"Star Cluster 889":1728,166:2751:0,2:0,64:0,03:"M2V"
1984:"Paran":585,85:3950:0,7:0,72:0,16:"K2V"
1281:"Kakada":315,939:3925:0,5:0,77:0,46:"K2V"
1420:"Kujari":266,335:3523:0,3:0,65:0,02:"M0V"
3031:"Star Cluster A51":1580,127:NA:NA:0,76:0,36:"K0V"
690:"Denebola":37,878:3145:0,2:0,5:0,04:"M2V"
2455:"Symington":152,749:2516:0,2:0,54:0,07:"M4V"
1366:"Kiserian":399,641:NA:0,7:0,84:0,17:"K5V"
72:"Alhena":83,739:2839:0,4:0,66:0,05:"M5V"
1857:"New Vallis":421,7:2513:0,1:0,09:0,03:"M2V"
2462:"Tabayama":469,509:2440:0,4:0,4:0,07:"M7V"
1156:"Hurgh":214,246:4112:0,5:NA:0,16:"K5V"
3087:"Rover":849,002:2850:0,3:0,22:0,02:"M3V"
961:"Givrodat":554,982:2573:0,4:0,16:0,03:"M5V"
1506:"Loeches":214,489:2425:0,3:0,45:0,02:"M2V"
255:"Banori":509,596:3855:0,6:0,94:0,1:"K5V"
372:"Bossangoa":782,67:2676:0,3:0,12:0,06:"M6V"
2865:"Islington":532,028:2817:0,4:0,69:0,02:"M5V"
1452:"Landfall":450,912:4171:0,6:0,81:0,52:"K5V"
606:"Corydon":220,061:3098:0,4:0,1:0,07:"M2V"
2686:"Vihtijarvi":383,541:5445:0,9:1,08:1,25:"G5V"
2220:"Saltville":390,801:5553:0,9:1,09:0,71:"G5V"
3028:"Salonika":1067,065:4441:0,8:0,81:0,59:"K3V"
793:"Ellijay":334,123:3439:0,3:0,31:0,08:"M1V"
1935:"Oldsmith":318,905:3171:0,2:0,65:0,05:"M1V"
1547:"Lyreton":424,809:3893:0,6:0,75:0,49:"K6V"
1630:"Maule":247,314:5599:1:0,98:0,86:"G2V"
684:"Delos":616,325:2821:0,2:0,57:0,04:"M3V"
3044:"Wolf Orbital 82":691,654:3123:0,2:0,55:0,04:"M3V"
199:"Athna":355,298:2683:0,2:0,25:0,07:"M6V"
2585:"Trinidad":284,914:4353:0,6:0,84:0,3:"K3V"
3170:"Hallelujah":1177,918:3068:0,4:0,34:0,05:"M3V"
2568:"Torrence":317,719:4227:0,6:0,9:0,3:"K5V"
2223:"Samantha":430,124:2644:0,2:0,55:0,07:"M3V"
2640:"Vaajakoski":197,836:3078:0,1:0,69:0,02:"M4V"
3127:"Moroney":517,095:5315:0,9:1,12:1,35:"G2V"
152:"Aomen":323,666:2543:0,3:0,22:0,07:"M0V"
2774:"Woogi":470,401:2663:0,3:0,66:0,02:"M5V"
2953:"Marshall":1793,139:2529:0,1:0,07:0,02:"M0V"
2660:"Vantaa":358,933:2537:0,2:0,15:0,03:"M5V"
2467:"Talcott":235,078:3079:0,2:0,69:0,03:"M3V"
441:"Calingasta":695,305:2801:0,1:0,32:0,06:"M5V"
3171:"Holdout":1279,745:3908:0,8:0,92:0,31:"K5V"
1557:"Macomb":342,065:2466:0,4:0,52:0,03:"M1V"
2843:"Zoetermeer":339,662:2583:0,4:0,13:0,04:"M4V"
2227:"Sanilac":158,705:2826:0,4:0,36:0,07:"M5V"
601:"Cork":529,768:2682:0,2:0,48:0,02:"M5V"
1732:"Mizunami":416,294:5346:0,9:1,14:1,38:"G2V"
1065:"Hassi R'mel":401,407:2696:0,1:0,7:0,02:"M5V"
3162:"Peratallada":524,828:5418:NA:1,05:0,77:"G5V"
2084:"Qanatir":456,322:NA:0,2:0,68:0,07:"M5V"
406:"Brownsville":30,482:2741:0,3:0,33:0,08:"M2V"
1623:"Matamoras":430,949:2649:0,3:0,22:0,04:"M1V"
150:"Anywhere":466,992:4099:0,7:0,95:0,09:"K3V"
1681:"Mercedes":408,409:2986:0,1:0,59:0,04:"M2V"
2510:"Tellman's Mistake":394,825:2493:0,4:0,49:0,06:"M8V"
1781:"Myrrdin":393,572:NA:0,4:0,41:0,06:"M1V"
2361:"Smithon":450,783:3228:0,2:0,37:0,05:"M0V"
665:"Darwendale":407,791:5475:0,9:0,97:0,97:"G2V"
2925:"The Rock":507,196:3077:0,4:0,07:0,01:"M4V"
1111:"Hillerod":191,249:2483:0,3:0,64:0,08:"M7V"
138:"Anguilla":419,341:2546:0,1:0,43:0,03:"M5V"
2113:"Ramen":155,499:3050:0,3:0,25:0,07:"M2V"
829:"Euschelus":480,108:4614:0,8:0,81:0,39:"K0V"
1891:"Norman's World":483,994:5328:0,8:1,08:0,75:"G4V"
555:"Chukchi":202,057:4400:0,5:0,89:0,41:"K3V"
1240:"Jatznik":357,779:4405:0,5:NA:0,35:"K0V"
101:"Alterf":256,113:5711:0,8:1,07:1,41:"G2V"
